t_water,9.185265779,73,bike/sensor/ecu,double
susp,9.186050892,54.91593010021184 16.606494426477894 -0.23794294765123303 -3.7250437760954664,bike/sensor/susp,string
rpm,9.194165229797363,6808,bike/sensor/ecu,double
susp,9.195984125137327,54.68363717882132 16.81188630666287 0.15969854367882877 -3.6904583118014442,bike/sensor/susp,string
wheel_f_ecu,9.204020023345947,0,bike/sensor/ecu,double
susp,9.207084656,54.63966508612021 16.951006620812862 0.02674984141567249 -3.8608420030338912,bike/sensor/susp,string
tps,9.214120149612429,47,bike/sensor/ecu,double
susp,9.219091892242432,54.62528383574695 16.774946618043685 0.4171784387050096 -3.8964574952946007,bike/sensor/susp,string
p_manifold,9.223917484283447,709,bike/sensor/ecu,double
susp,9.226621151,54.89370939549697 17.261746521922873 -0.3539449006104585 -3.8189454093990665,bike/sensor/susp,string
lambda,9.233993053,0.852,bike/sensor/ecu,double
susp,9.235965728759766,55.073091692790896 17.552028761682948 -0.31081256378014227 -3.8676970726932183,bike/sensor/susp,string
p_fuel,9.243790388,3.562,bike/sensor/ecu,double
susp,9.248241424560549,55.663830696448606 17.408237043708823 -0.160956857335268 -3.694138913426742,bike/sensor/susp,string
gear,9.253921270370483,4,bike/sensor/ecu,double
susp,9.257348775863647,55.90026022675459 17.35362032297394 -0.20654208129576504 -3.8173469209280526,bike/sensor/susp,string
t_fuel,9.263689041137695,20,bike/sensor/ecu,double
susp,9.267515897750854,56.09267072570169 17.662046294276436 0.15462142143148064 -3.7003880599280814,bike/sensor/susp,string
rpm,9.274680852890016,6788,bike/sensor/ecu,double
susp,9.281710624694824,56.142105095154655 17.8771986742899 0.25717609853352236 -3.726097763008974,bike/sensor/susp,string
gps,9.282584,21.148974 51.417575 59.734408 171.81 0.510000 0,bike/sensor/gps,string
wheel_f_ecu,9.284912109,0,bike/sensor/ecu,double
tps,9.293801546096802,49,bike/sensor/ecu,double
susp,9.294367075,55.91255892343472 17.844572505928355 0.29235412566566565 -3.6067388707155437,bike/sensor/susp,string
susp,9.298330068588257,55.74722078430803 17.86783764485054 0.33818521971729826 -3.718544770783663,bike/sensor/susp,string
p_manifold,9.304075956344604,1114,bike/sensor/ecu,double
susp,9.305387496948242,55.485907339251554 17.78545508937239 -0.2996423874514375 -3.6606387629464487,bike/sensor/susp,string
lambda,9.314047813415527,0.859,bike/sensor/ecu,double
susp,9.316545486450195,55.472277875743934 17.844617286846443 -0.019398473677876626 -3.7756644434047084,bike/sensor/susp,string
p_oil,9.323858499526978,4,bike/sensor/ecu,double
susp,9.326890468597412,55.29789063394903 17.554766926411958 -0.268947525540808 -3.7353785502328436,bike/sensor/susp,string
v_bat,9.334261655807495,13.88,bike/sensor/ecu,double
susp,9.335513115,55.37943286140423 17.884972055532785 -0.2793492257033238 -3.6962443893108436,bike/sensor/susp,string
susp,9.345758677,55.54495281798064 17.94235161588726 0.4855916330058089 -3.658081914013852,bike/sensor/susp,string
air_t,9.353151082992554,25,bike/sensor/ecu,double
susp,9.356078863,55.57405234108402 17.759837207043446 -0.15004090180156796 -3.7344634111216353,bike/sensor/susp,string
rpm,9.363206386566162,6838,bike/sensor/ecu,double
susp,9.365568399,55.65553659370892 17.674005209656656 -0.32518433654922263 -3.579632504323928,bike/sensor/susp,string
wheel_f_ecu,9.374217033,0,bike/sensor/ecu,double
susp,9.375637531280518,55.530363417011856 17.690310644688992 -0.09816876058381459 -3.6313859801487007,bike/sensor/susp,string
tps,9.382870674,51,bike/sensor/ecu,double
susp,9.386763811,55.46025606126536 17.83467681486445 -0.06764048993011959 -3.6204544739374693,bike/sensor/susp,string
gps,9.387549999999996,21.148978 51.417560 60.414092 168.27 0.510000 0,bike/sensor/gps,string
p_manifold,9.392866849899292,1099,bike/sensor/ecu,double
susp,9.399095535,55.24565873446206 17.71409912096938 -0.14448673238255397 -3.7050845907176955,bike/sensor/susp,string
lambda,9.402766942977903,0.875,bike/sensor/ecu,double
susp,9.405394315719604,55.196480711547885 17.63096911348545 -0.2369472054936677 -3.659918811616598,bike/sensor/susp,string
p_oil,9.41283083,4,bike/sensor/ecu,double
susp,9.415813684,55.391882362492325 17.844528477266195 0.3761981522553592 -3.8144581327866725,bike/sensor/susp,string
